cell_ID,total_AH,voltage,current,power,time,AH,soc,soc_ocv,ocv,voltage_capacitance
bak45d-8-engineeringsamples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
bak45d-8-engineeringsamples,0.0,4.193,0.0,0.0,12.3931229,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.19,0.0305,0.128,12.4111082,0.00010499729123611111,,,,
bak45d-8-engineeringsamples,0.0,4.133,6.3501,26.242,12.6215456,3.1724570424998994e-05,,,,
bak45d-8-engineeringsamples,0.0,4.085,13.1769,53.829,12.640092,0.00077025349335,,,,
bak45d-8-engineeringsamples,0.0,4.104,10.3398,42.432,12.8510498,5.326835186666656e-05,,,,
bak45d-8-engineeringsamples,0.0,4.091,9.5595,39.11,12.8696891,0.0005601808580833359,,,,
bak45d-8-engineeringsamples,0.0,4.067,13.1772,53.586,13.0816449,6.82260511000009e-05,,,,
bak45d-8-engineeringsamples,0.0,4.06,13.1772,53.505,13.0995294,0.0007758288799333338,,,,
bak45d-8-engineeringsamples,0.0,3.963,23.2903,92.303,13.3111618,0.00011570426954166144,,,,
bak45d-8-engineeringsamples,0.0,3.844,39.9304,153.48,13.329717,0.002347379551377788,,,,
bak45d-8-engineeringsamples,0.0,3.741,53.3417,199.542,13.5408668,0.0002749349755111077,,,,
bak45d-8-engineeringsamples,0.0,3.699,59.228,219.094,13.5579551,0.003473883431777768,,,,
bak45d-8-engineeringsamples,0.0,3.911,31.7013,123.984,13.7721962,0.00015047814577499364,,,,
bak45d-8-engineeringsamples,0.0,3.989,13.1769,52.565,13.790531,0.0007841759862750023,,,,
bak45d-8-engineeringsamples,0.0,3.822,34.1536,130.518,14.001056,0.00017394428479999878,,,,
bak45d-8-engineeringsamples,0.0,3.734,50.4072,188.223,14.0195197,0.0029477710500000072,,,,
bak45d-8-engineeringsamples,0.0,4.005,16.8071,67.313,14.2309916,8.620034785277712e-05,,,,
bak45d-8-engineeringsamples,0.0,4.072,0.0,0.0,14.2496379,0.0,,,,
bak45d-8-engineeringsamples,0.0,3.81,33.6446,128.186,14.4616863,0.00017426314027222536,,,,
bak45d-8-engineeringsamples,0.0,3.764,46.0513,173.338,14.4798385,0.002712529023033339,,,,
bak45d-8-engineeringsamples,0.0,3.953,20.6015,81.435,14.6909207,0.00010387848563888544,,,,
bak45d-8-engineeringsamples,0.0,3.973,13.1772,52.348,14.7092338,0.0007726312127333329,,,,
bak45d-8-engineeringsamples,0.0,3.771,39.9552,150.663,14.9211024,0.0002032509925333367,,,,
bak45d-8-engineeringsamples,0.0,4.05,7.56,30.616,14.9391102,0.0004449240600000015,,,,
bak45d-8-engineeringsamples,0.0,4.064,0.0,0.0,15.1521465,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.064,0.0,0.0,15.1706602,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.072,0.0,0.0,15.3815723,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.078,0.0,0.0,15.3983065,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.082,0.0,0.0,15.611484,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.086,0.0,0.0,15.629892,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.09,0.0,0.0,15.8417279,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.092,0.0,0.0,15.8599221,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.095,0.0,0.0,16.0721888,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.097,0.0,0.0,16.0900348,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.1,0.0,0.0,16.3017226,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.102,0.0,0.0,16.3196977,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.104,0.0,0.0,16.5308607,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.105,0.0,0.0,16.5491571,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.107,0.0,0.0,16.7616684,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.108,0.0,0.0,16.779884,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.11,0.0,0.0,16.9911291,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.111,0.0,0.0,17.0095131,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.112,0.0,0.0,17.221794,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.114,0.0,0.0,17.2400294,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.115,0.0,0.0,17.4518196,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.116,0.0,0.0,17.470228,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.117,0.0,0.0,17.6820441,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.118,0.0,0.0,17.7004734,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.119,0.0,0.0,17.9114864,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.12,0.0,0.0,17.930044,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.12,0.0,0.0,18.1418268,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.121,0.0,0.0,18.1604924,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.122,0.0,0.0,18.3719002,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.123,0.0,0.0,18.3901233,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.123,0.0,0.0,18.6019791,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.124,0.0,0.0,18.6204523,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.125,0.0,0.0,18.8317651,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.126,0.0,0.0,18.8501009,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.126,0.0,0.0,19.0619862,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.127,0.0,0.0,19.0799777,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.127,0.0,0.0,19.2918748,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.128,0.0,0.0,19.309651,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.128,0.0,0.0,19.5220301,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.129,0.0,0.0,19.5399033,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.129,0.0,0.0,19.7514709,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.129,0.0,0.0,19.7692613,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.13,0.0,0.0,19.9809152,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.13,0.0,0.0,19.9987175,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.131,0.0,0.0,20.2116859,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.131,0.0,0.0,20.2300687,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.132,0.0,0.0,20.4408811,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.132,0.0,0.0,20.4590564,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.133,0.0,0.0,20.6719826,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.133,0.0,0.0,20.690558,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.133,0.0,0.0,20.9021857,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.134,0.0,0.0,20.9205937,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.134,0.0,0.0,21.1319437,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.135,0.0,0.0,21.1506178,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.135,0.0,0.0,21.3610112,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.135,0.0,0.0,21.3789982,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.136,0.0,0.0,21.5916671,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.136,0.0,0.0,21.610008,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.136,0.0,0.0,21.8218082,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.137,0.0,0.0,21.8399176,0.0,,,,
bak45d-8-engineeringsamples,0.0,4.137,0.0,0.0,22.051313,0.0,,,,
bak45d-8-engineeringsamples,0.0,,,,22.0680244,,,,,
bak45d-8-engineeringsamples,0.0,,,,22.2814989,,,,,
bak45d-8-engineeringsamples,0.0,,,,22.2995002,,,,,
bak45d-8-engineeringsamples,0.0,,,,22.5110644,,,,,
bak45d-8-engineeringsamples,0.0,,,,22.5291384,,,,,
bak45d-8-engineeringsamples,0.0,,,,22.7408613,,,,,
bak45d-8-engineeringsamples,0.0,,,,22.7591218,,,,,
bak45d-8-engineeringsamples,0.0,,,,22.9716264,,,,,
bak45d-8-engineeringsamples,0.0,,,,22.9898513,,,,,
bak45d-8-engineeringsamples,0.0,,,,23.2013788,,,,,
bak45d-8-engineeringsamples,0.0,,,,23.2198206,,,,,
bak45d-8-engineeringsamples,0.0,,,,23.4307956,,,,,
bak45d-8-engineeringsamples,0.0,,,,23.4487211,,,,,
bak45d-8-engineeringsamples,0.0,,,,23.6615363,,,,,
bak45d-8-engineeringsamples,0.0,,,,23.6797393,,,,,
bak45d-8-engineeringsamples,0.0,,,,23.891005,,,,,
bak45d-8-engineeringsamples,0.0,,,,23.909345,,,,,
bak45d-8-engineeringsamples,0.0,,,,24.1216823,,,,,
bak45d-8-engineeringsamples,0.0,,,,24.1399101,,,,,
bak45d-8-engineeringsamples,0.0,,,,24.3517852,,,,,
bak45d-8-engineeringsamples,0.0,,,,24.3698194,,,,,
bak45d-8-engineeringsamples,0.0,,,,24.5808747,,,,,
bak45d-8-engineeringsamples,0.0,,,,24.5990174,,,,,
bak45d-8-engineeringsamples,0.0,,,,24.8114718,,,,,
bak45d-8-engineeringsamples,0.0,,,,24.8297869,,,,,
bak45d-8-engineeringsamples,0.0,,,,25.0409802,,,,,
bak45d-8-engineeringsamples,0.0,,,,25.0591071,,,,,
bak45d-8-engineeringsamples,0.0,,,,25.2718544,,,,,
bak45d-8-engineeringsamples,0.0,,,,25.2900409,,,,,
bak45d-8-engineeringsamples,0.0,,,,25.5013019,,,,,
bak45d-8-engineeringsamples,0.0,,,,25.5191375,,,,,
bak45d-8-engineeringsamples,0.0,,,,25.7314106,,,,,
bak45d-8-engineeringsamples,0.0,,,,25.7498083,,,,,
bak45d-8-engineeringsamples,0.0,,,,25.9620878,,,,,
bak45d-8-engineeringsamples,0.0,,,,25.9800783,,,,,
bak45d-8-engineeringsamples,0.0,,,,26.1919915,,,,,
bak45d-8-engineeringsamples,0.0,,,,26.2102157,,,,,
bak45d-8-engineeringsamples,0.0,,,,26.421344,,,,,
bak45d-8-engineeringsamples,0.0,,,,26.4391122,,,,,
bak45d-8-engineeringsamples,0.0,,,,26.6517781,,,,,
bak45d-8-engineeringsamples,0.0,,,,26.6697963,,,,,
bak45d-8-engineeringsamples,0.0,,,,26.8818682,,,,,
bak45d-8-engineeringsamples,0.0,,,,26.9001521,,,,,
bak45d-8-engineeringsamples,0.0,,,,27.1106248,,,,,
bak45d-8-engineeringsamples,0.0,,,,27.1290804,,,,,
bak45d-8-engineeringsamples,0.0,,,,27.3412184,,,,,
bak45d-8-engineeringsamples,0.0,,,,27.3590716,,,,,
bak45d-8-engineeringsamples,0.0,,,,27.5709774,,,,,
bak45d-8-engineeringsamples,0.0,,,,27.5889446,,,,,
bak45d-8-engineeringsamples,0.0,,,,27.8019661,,,,,
bak45d-8-engineeringsamples,0.0,,,,27.8200153,,,,,
bak45d-8-engineeringsamples,0.0,,,,28.0311253,,,,,
bak45d-8-engineeringsamples,0.0,,,,28.0491769,,,,,
bak45d-8-engineeringsamples,0.0,,,,28.2619677,,,,,
bak45d-8-engineeringsamples,0.0,,,,28.2802972,,,,,
bak45d-8-engineeringsamples,0.0,,,,28.4920537,,,,,
bak45d-8-engineeringsamples,0.0,,,,28.510349,,,,,
bak45d-8-engineeringsamples,0.0,,,,28.7215782,,,,,
bak45d-8-engineeringsamples,0.0,,,,28.7397636,,,,,
bak45d-8-engineeringsamples,0.0,,,,28.9515527,,,,,
bak45d-8-engineeringsamples,0.0,,,,28.970184,,,,,
bak45d-8-engineeringsamples,0.0,,,,29.1812414,,,,,
bak45d-8-engineeringsamples,0.0,,,,29.1991648,,,,,
bak45d-8-engineeringsamples,0.0,,,,29.4116369,,,,,
bak45d-8-engineeringsamples,0.0,,,,29.4293838,,,,,
bak45d-8-engineeringsamples,0.0,,,,29.6408434,,,,,
bak45d-8-engineeringsamples,0.0,,,,29.6590693,,,,,
bak45d-8-engineeringsamples,0.0,,,,29.8713852,,,,,
bak45d-8-engineeringsamples,0.0,,,,29.889688,,,,,
bak45d-8-engineeringsamples,0.0,,,,30.1018952,,,,,
bak45d-8-engineeringsamples,0.0,,,,30.1200737,,,,,
bak45d-8-engineeringsamples,0.0,,,,30.3310993,,,,,
bak45d-8-engineeringsamples,0.0,,,,30.3492728,,,,,
bak45d-8-engineeringsamples,0.0,,,,30.5612377,,,,,
bak45d-8-engineeringsamples,0.0,,,,30.5794587,,,,,
bak45d-8-engineeringsamples,0.0,,,,30.7910023,,,,,
bak45d-8-engineeringsamples,0.0,,,,30.8091604,,,,,
bak45d-8-engineeringsamples,0.0,,,,31.0220797,,,,,
bak45d-8-engineeringsamples,0.0,,,,31.0400251,,,,,
bak45d-8-engineeringsamples,0.0,,,,31.2520982,,,,,
bak45d-8-engineeringsamples,0.0,,,,31.2698359,,,,,
bak45d-8-engineeringsamples,0.0,,,,31.4813989,,,,,
bak45d-8-engineeringsamples,0.0,,,,31.4996134,,,,,
bak45d-8-engineeringsamples,0.0,,,,31.7114476,,,,,
bak45d-8-engineeringsamples,0.0,,,,31.7293353,,,,,
bak45d-8-engsample--cont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
bak45d-8-engsample--cont,0.0,4.166,0.0,0.0,9.9040585,0.0,,,,
bak45d-8-engsample--cont,0.0,4.155,0.871,3.619,9.9222424,0.002396231931527778,,,,
bak45d-8-engsample--cont,0.0,4.127,4.6868,19.342,10.1358001,2.3673417366667138e-05,,,,
bak45d-8-engsample--cont,0.0,4.12,5.3226,21.929,10.1544508,0.00031574505945000127,,,,
bak45d-8-engsample--cont,0.0,4.133,3.646,15.068,10.3659497,1.8889014499998443e-05,,,,
bak45d-8-engsample--cont,0.0,4.12,4.3851,18.067,10.3841232,0.0002576232851083339,,,,
bak45d-8-engsample--cont,0.0,4.114,5.3226,21.896,10.5951962,2.686951974999944e-05,,,,
bak45d-8-engsample--cont,0.0,4.112,5.3226,21.884,10.6134726,0.00031207143050000107,,,,
bak45d-8-engsample--cont,0.0,4.118,4.4474,18.313,10.8260527,2.2578461488888302e-05,,,,
bak45d-8-engsample--cont,0.0,4.144,1.2569,5.209,10.8443625,7.421997991388898e-05,,,,
bak45d-8-engsample--cont,0.0,4.113,4.1998,17.273,11.0553731,2.1360416122223178e-05,,,,
bak45d-8-engsample--cont,0.0,4.107,5.5275,22.699,11.0737755,0.0003239891920833331,,,,
bak45d-8-engsample--cont,0.0,4.106,5.3652,22.03,11.2853126,2.74257101333324e-05,,,,
bak45d-8-engsample--cont,0.0,4.131,2.3208,9.588,11.3032329,0.00013637091713333287,,,,
bak45d-8-engsample--cont,0.0,4.144,0.4438,1.839,11.5153438,2.2091747611111246e-06,,,,
bak45d-8-engsample--cont,0.0,4.127,2.4753,10.215,11.5334483,0.00014584391965833385,,,,
bak45d-8-engsample--cont,0.0,4.147,0.3678,1.525,11.7460219,1.8496764166666408e-06,,,,
bak45d-8-engsample--cont,0.0,4.147,0.0,0.0,11.7646835,0.0,,,,
bak45d-8-engsample--cont,0.0,4.149,0.1867,0.774,11.9755942,9.678113111110968e-07,,,,
bak45d-8-engsample--cont,0.0,4.149,0.2025,0.84,11.9941175,1.1863726874999968e-05,,,,
bak45d-8-engsample--cont,0.0,4.145,5.129,21.258,12.2033685,2.6390557138888914e-05,,,,
bak45d-8-engsample--cont,0.0,4.111,5.3026,21.797,12.2217028,0.0003082150979444445,,,,
bak45d-8-engsample--cont,0.0,4.113,0.1981,0.815,12.4353322,1.0088957861110758e-06,,,,
bak45d-8-engsample--cont,0.0,4.144,0.0,0.0,12.4533374,0.0,,,,
bak45d-8-engsample--cont,0.0,4.147,0.0,0.0,12.6653324,0.0,,,,
bak45d-8-engsample--cont,0.0,4.149,0.0,0.0,12.6834517,0.0,,,,
bak45d-8-engsample--cont,0.0,4.15,0.0,0.0,12.8959949,0.0,,,,
bak45d-8-engsample--cont,0.0,4.151,0.0,0.0,12.914345,0.0,,,,
bak45d-8-engsample--cont,0.0,4.151,0.0,0.0,13.1249557,0.0,,,,
bak45d-8-engsample--cont,0.0,4.152,0.0,0.0,13.1430718,0.0,,,,
bak45d-8-engsample--cont,0.0,4.152,0.0,0.0,13.3560142,0.0,,,,
bak45d-8-engsample--cont,0.0,4.153,0.0,0.0,13.3745797,0.0,,,,
bak45d-8-engsample--cont,0.0,4.153,0.0,0.0,13.5860617,0.0,,,,
bak45d-8-engsample--cont,0.0,4.153,0.0,0.0,13.6045122,0.0,,,,
bak45d-8-engsample--cont,0.0,4.154,0.0,0.0,13.8156836,0.0,,,,
bak45d-8-engsample--cont,0.0,4.154,0.0,0.0,13.8324592,0.0,,,,
bak45d-8-engsample--cont,0.0,4.154,0.0,0.0,14.04509,0.0,,,,
bak45d-8-engsample--cont,0.0,4.154,0.0,0.0,14.0633159,0.0,,,,
bak45d-8-engsample--cont,0.0,4.155,0.0,0.0,14.2756551,0.0,,,,
bak45d-8-engsample--cont,0.0,4.155,0.0,0.0,14.2937476,0.0,,,,
bak45d-8-engsample--cont,0.0,4.155,0.0,0.0,14.50592,0.0,,,,
bak45d-8-engsample--cont,0.0,4.155,0.0,0.0,14.5241035,0.0,,,,
bak45d-8-engsample--cont,0.0,4.155,0.0,0.0,14.7353779,0.0,,,,
bak45d-8-engsample--cont,0.0,4.156,0.0,0.0,14.7533125,0.0,,,,
bak45d-8-engsample--cont,0.0,4.156,0.0,0.0,14.9658165,0.0,,,,
bak45d-8-engsample--cont,0.0,4.156,0.0,0.0,14.9843537,0.0,,,,
bak45d-8-engsample--cont,0.0,4.156,0.0,0.0,15.1953535,0.0,,,,
bak45d-8-engsample--cont,0.0,4.156,0.0,0.0,15.2136236,0.0,,,,
bak45d-8-engsample--cont,0.0,4.157,0.0,0.0,15.4251672,0.0,,,,
bak45d-8-engsample--cont,0.0,4.157,0.0,0.0,15.4434111,0.0,,,,
bak45d-8-engsample--cont,0.0,4.157,0.0,0.0,15.6553466,0.0,,,,
bak45d-8-engsample--cont,0.0,4.157,0.0,0.0,15.6734029,0.0,,,,
bak45d-8-engsample--cont,0.0,4.157,0.0,0.0,15.8853647,0.0,,,,
bak45d-8-engsample--cont,0.0,4.157,0.0,0.0,15.9035999,0.0,,,,
bak45d-8-engsample--cont,0.0,4.157,0.0,0.0,16.1153628,0.0,,,,
bak45d-8-engsample--cont,0.0,4.157,0.0,0.0,16.1335459,0.0,,,,
bak45d-8-engsample--cont,0.0,4.157,0.0,0.0,16.3454544,0.0,,,,
bak45d-8-engsample--cont,0.0,4.157,0.0,0.0,16.3633651,0.0,,,,
bak45d-8-engsample--cont,0.0,4.157,0.0,0.0,16.5752458,0.0,,,,
bak45d-8-engsample--cont,0.0,4.158,0.0,0.0,16.5939682,0.0,,,,
bak45d-8-engsample--cont,0.0,4.158,0.0,0.0,16.805298,0.0,,,,
bak45d-8-engsample--cont,0.0,4.158,0.0,0.0,16.8233235,0.0,,,,
bak45d-8-engsample--cont,0.0,4.158,0.0,0.0,17.0356278,0.0,,,,
bak45d-8-engsample--cont,0.0,4.158,0.0,0.0,17.0540651,0.0,,,,
bak45d-8-engsample--cont,0.0,4.158,0.0,0.0,17.2653147,0.0,,,,
bak45d-8-engsample--cont,0.0,4.158,0.0,0.0,17.283345,0.0,,,,
bak45d-8-engsample--cont,0.0,4.158,0.0,0.0,17.4957156,0.0,,,,
bak45d-8-engsample--cont,0.0,4.158,0.0,0.0,17.5140631,0.0,,,,
bak45d-8-engsample--cont,0.0,4.158,0.0,0.0,17.7259363,0.0,,,,
bak45d-8-engsample--cont,0.0,4.158,0.0,0.0,17.7441816,0.0,,,,
bak45d-8-engsample--cont,0.0,4.158,0.0,0.0,17.9554319,0.0,,,,
bak45d-8-engsample--cont,0.0,4.158,0.0,0.0,17.9732847,0.0,,,,
bak45d-8-engsample--cont,0.0,4.158,0.0,0.0,18.1854045,0.0,,,,
bak45d-8-engsample--cont,0.0,4.159,0.0,0.0,18.2032475,0.0,,,,
bak45d-8-engsample--cont,0.0,4.159,0.0,0.0,18.4153101,0.0,,,,
bak45d-8-engsample--cont,0.0,4.159,0.0,0.0,18.4332811,0.0,,,,
bak45d-8-engsample--cont,0.0,4.159,0.0,0.0,18.6453837,0.0,,,,
bak45d-8-engsample--cont,0.0,4.159,0.0,0.0,18.6635508,0.0,,,,
bak45d-8-engsample--cont,0.0,4.159,0.0,0.0,18.8759375,0.0,,,,
bak45d-8-engsample--cont,0.0,4.159,0.0,0.0,18.8942855,0.0,,,,
bak45d-8-engsample--cont,0.0,4.159,0.0,0.0,19.1055101,0.0,,,,
bak45d-8-engsample--cont,0.0,4.159,0.0,0.0,19.1236748,0.0,,,,
bak45d-8-engsample--cont,0.0,4.159,0.0,0.0,19.3353447,0.0,,,,
bak45d-8-engsample--cont,0.0,4.129,3.0889,12.754,19.3535435,0.00018161865391944483,,,,
bak45d-8-engsample--cont,0.0,4.122,4.7085,19.408,19.5650546,2.380251383333386e-05,,,,
bak45d-8-engsample--cont,0.0,4.134,2.8248,11.677,19.5831176,0.00016596570979999934,,,,
bak45d-8-engsample--cont,0.0,4.137,2.052,8.489,19.7958904,1.0295910000000852e-05,,,,
bak45d-8-engsample--cont,0.0,4.137,2.052,8.488,19.8143873,0.00012128049599999987,,,,
bak45d-8-engsample--cont,0.0,4.136,2.052,8.487,20.0253689,1.0543232999999327e-05,,,,
bak45d-8-engsample--cont,0.0,4.136,2.052,8.486,20.0438059,0.00012025951200000012,,,,
bak45d-8-engsample--cont,0.0,4.135,2.052,8.485,20.255747,1.0509089999999261e-05,,,,
bak45d-8-engsample--cont,0.0,4.135,2.052,8.484,20.2740413,0.00012080642700000038,,,,
bak45d-8-engsample--cont,0.0,4.134,2.0517,8.483,20.4853599,1.0426226475000498e-05,,,,
bak45d-8-engsample--cont,0.0,4.134,2.0517,8.482,20.5032549,0.00012043399211666579,,,,
bak45d-8-engsample--cont,0.0,4.113,4.2632,17.536,20.7152284,2.119165666667008e-05,,,,
bak45d-8-engsample--cont,0.0,4.109,4.93,20.259,20.733129,0.00029028593194444326,,,,
bak45d-8-engsample--cont,0.0,4.107,4.9297,20.248,20.9454023,2.451238550555668e-05,,,,
bak45d-8-engsample--cont,0.0,4.141,1.024,4.24,20.9638552,6.0379960888888794e-05,,,,
bak45d-8-engsample--cont,0.0,4.145,0.0294,0.122,21.1753211,1.5069868333333145e-07,,,,
bak45d-8-engsample--cont,0.0,4.146,0.0,0.0,21.1936906,0.0,,,,
bak45d-8-engsample--cont,0.0,4.146,0.0,0.0,21.4050945,0.0,,,,
bak45d-8-engsample--cont,0.0,4.147,0.0,0.0,21.4231996,0.0,,,,
bak45d-8-engsample--cont,0.0,4.145,4.2794,17.736,21.635194,2.152193470555514e-05,,,,
bak45d-8-engsample--cont,0.0,4.115,4.3189,17.771,21.6535185,0.00025432850393333127,,,,
bak45d-8-engsample--cont,0.0,4.116,1.9109,7.865,21.8650985,9.72674640277888e-06,,,,
bak45d-8-engsample--cont,0.0,4.128,3.9056,16.121,21.8831606,0.00022954079111110883,,,,
bak45d-8-engsample--cont,0.0,4.115,3.9056,16.07,22.0953317,1.9595371600001774e-05,,,,
bak45d-8-engsample--cont,0.0,4.113,3.9056,16.065,22.1132235,0.00023018206893333232,,,,
bak45d-8-engsample--cont,0.0,4.112,3.9056,16.061,22.3252379,1.941061502222332e-05,,,,
bak45d-8-engsample--cont,0.0,4.118,3.5428,14.59,22.343348,0.0002086457267555566,,,,
bak45d-8-engsample--cont,0.0,4.135,0.2871,1.187,22.5554035,1.4442804749998157e-06,,,,
bak45d-8-engsample--cont,0.0,4.12,2.6339,10.853,22.5734184,0.00015514805040277906,,,,
bak45d-8-engsample--cont,0.0,4.119,3.2737,13.485,22.7861375,1.6382049480556212e-05,,,,
bak45d-8-engsample--cont,0.0,4.121,1.8758,7.73,22.8044436,0.00011083846882777646,,,,
bak45d-8-engsample--cont,0.0,4.097,5.7423,23.525,23.0150788,2.9199755008333677e-05,,,,
bak45d-8-engsample--cont,0.0,4.094,5.7423,23.511,23.0334197,0.00033598069693333693,,,,
bak45d-8-engsample--cont,0.0,4.092,5.7426,23.5,23.2456534,2.9256792316664e-05,,,,
bak45d-8-engsample--cont,0.0,4.108,4.246,17.444,23.2640707,0.00025031785838888743,,,,
bak45d-8-engsample--cont,0.0,4.126,0.6998,2.888,23.4762534,3.5801184833339098e-06,,,,
bak45d-8-engsample--cont,0.0,4.107,3.4056,13.985,23.4945442,0.00020072483419999966,,,,
bak45d-8-engsample--cont,0.0,4.093,5.5275,22.624,23.7051683,2.8083999166665213e-05,,,,
bak45d-8-engsample--cont,0.0,4.091,5.5272,22.613,23.7233292,0.00032337820153333395,,,,
bak45d-8-engsample--cont,0.0,4.101,4.4733,18.344,23.9354919,2.2566431658330896e-05,,,,
bak45d-8-engsample--cont,0.0,4.111,2.6687,10.971,23.9536142,0.00015727738819166695,,,,
bak45d-8-engsample--cont,0.0,4.112,2.6687,10.972,24.1659593,1.3434161669445704e-05,,,,
bak45d-8-engsample--cont,0.0,4.112,2.6687,10.973,24.1839733,0.0001574126023250002,,,,
bak45d-8-engsample--cont,0.0,4.124,1.4676,6.052,24.3950568,7.343707333333685e-06,,,,
bak45d-8-engsample--cont,0.0,4.133,0.0,0.0,24.4132723,0.0,,,,
bak45d-8-engsample--cont,0.0,4.135,0.0,0.0,24.6252958,0.0,,,,
bak45d-8-engsample--cont,0.0,4.136,0.0,0.0,24.6432816,0.0,,,,
bak45d-8-engsample--cont,0.0,4.112,2.5938,10.666,24.8558249,1.2958768900001236e-05,,,,
bak45d-8-engsample--cont,0.0,4.126,2.0164,8.319,24.874154,0.00011904786392222228,,,,
bak45d-8-engsample--cont,0.0,4.135,0.1227,0.507,25.0853264,6.247168249999655e-07,,,,
bak45d-8-engsample--cont,0.0,4.103,3.7387,15.338,25.1038663,0.00021930840329999877,,,,
bak45d-8-engsample--cont,0.0,4.103,4.5025,18.476,25.3163813,2.318774993055604e-05,,,,
bak45d-8-engsample--cont,0.0,4.093,5.0413,20.636,25.3343364,0.00029759774152777747,,,,
bak45d-8-engsample--cont,0.0,4.122,2.1199,8.737,25.545466,1.0573060136112156e-05,,,,
bak45d-8-engsample--cont,0.0,4.13,0.4087,1.688,25.563865,2.3969074311111064e-05,,,,
bak45d-8-engsample--cont,0.0,4.131,0.4087,1.689,25.7752455,2.0887975833331885e-06,,,,
bak45d-8-engsample--cont,0.0,4.132,0.4084,1.688,25.7934371,2.397994338888896e-05,,,,
bak45d-8-engsample--cont,0.0,4.133,0.4084,1.688,26.0059812,2.0637359555553257e-06,,,,
bak45d-8-engsample--cont,0.0,4.133,0.4084,1.688,26.0240194,2.411194734444471e-05,,,,
bak45d-8-engsample--cont,0.0,4.134,0.4084,1.688,26.2360673,2.046333577777715e-06,,,,
bak45d-8-engsample--cont,0.0,4.134,0.4084,1.689,26.2543356,2.4055656211110904e-05,,,,
bak45d-8-engsample--cont,0.0,4.135,0.4084,1.689,26.4662892,2.072437144444736e-06,,,,
bak45d-8-engsample--cont,0.0,4.135,0.4084,1.689,26.4847653,2.4044958399999718e-05,,,,
bak45d-8-engsample--cont,0.0,4.136,0.4084,1.689,26.6960881,2.0960109000001e-06,,,,
